VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes aegypti,716,unpublished,polygon,2,-23.63,-48.11,Brazil,BRA,37,
Aedes aegypti,717,unpublished,polygon,2,-23.63,-54.96,Brazil,BRA,37,
Aedes aegypti,718,unpublished,polygon,2,-23.63,-51.7,Brazil,BRA,37,
Aedes aegypti,719,unpublished,polygon,2,-23.63,-46.56,Brazil,BRA,37,
Aedes aegypti,720,unpublished,polygon,2,-23.62,-50.5,Brazil,BRA,37,
Aedes aegypti,721,unpublished,polygon,2,-23.62,-45.49,Brazil,BRA,37,
Aedes aegypti,722,unpublished,polygon,2,-23.62,-46.79,Brazil,BRA,37,
Aedes aegypti,723,unpublished,polygon,2,-23.61,-48.45,Brazil,BRA,37,
Aedes aegypti,724,unpublished,polygon,2,-23.61,-51.55,Brazil,BRA,37,
Aedes aegypti,725,unpublished,polygon,2,-23.61,-52.1,Brazil,BRA,37,
Aedes aegypti,726,unpublished,polygon,2,-23.59,-50.75,Brazil,BRA,37,
Aedes aegypti,727,unpublished,polygon,2,-23.59,-53.23,Brazil,BRA,37,
Aedes aegypti,728,unpublished,polygon,2,-23.59,-52.18,Brazil,BRA,37,
Aedes aegypti,729,unpublished,polygon,2,-23.58,-47.41,Brazil,BRA,37,
Aedes aegypti,730,unpublished,polygon,2,-23.58,-50.63,Brazil,BRA,37,
Aedes aegypti,731,unpublished,polygon,2,-23.58,-51.42,Brazil,BRA,37,
Aedes aegypti,732,unpublished,polygon,2,-23.57,-52.2,Brazil,BRA,37,
Aedes aegypti,733,unpublished,polygon,2,-23.57,-49.56,Brazil,BRA,37,
Aedes aegypti,734,unpublished,polygon,2,-23.56,-46.37,Brazil,BRA,37,
Aedes aegypti,735,unpublished,polygon,2,-23.55,-46.97,Brazil,BRA,37,
Aedes aegypti,736,unpublished,polygon,2,-23.55,-47.87,Brazil,BRA,37,
Aedes aegypti,737,unpublished,polygon,2,-23.55,-46.85,Brazil,BRA,37,
Aedes aegypti,738,unpublished,polygon,2,-23.54,-47.66,Brazil,BRA,37,
Aedes aegypti,739,unpublished,polygon,2,-23.54,-50.79,Brazil,BRA,37,
Aedes aegypti,740,unpublished,polygon,2,-23.54,-46.9,Brazil,BRA,37,
Aedes aegypti,741,unpublished,polygon,2,-23.53,-49.24,Brazil,BRA,37,
Aedes aegypti,742,unpublished,polygon,2,-23.53,-47.28,Brazil,BRA,37,
Aedes aegypti,743,unpublished,polygon,2,-23.53,-46.78,Brazil,BRA,37,
Aedes aegypti,744,unpublished,polygon,2,-23.53,-47.1,Brazil,BRA,37,
Aedes aegypti,745,unpublished,polygon,2,-23.52,-52.53,Brazil,BRA,37,
Aedes aegypti,746,unpublished,polygon,2,-23.52,-47.2,Brazil,BRA,37,
Aedes aegypti,747,unpublished,polygon,2,-23.52,-53.84,Brazil,BRA,37,
Aedes aegypti,748,unpublished,polygon,2,-23.51,-46.88,Brazil,BRA,37,
Aedes aegypti,749,unpublished,polygon,2,-23.5,-51.78,Brazil,BRA,37,
Aedes aegypti,750,unpublished,polygon,2,-23.49,-51.72,Brazil,BRA,37,
Aedes aegypti,751,unpublished,polygon,2,-23.48,-52.67,Brazil,BRA,37,
Aedes aegypti,752,unpublished,polygon,2,-23.48,-51.86,Brazil,BRA,37,
Aedes aegypti,753,unpublished,polygon,2,-23.48,-51.1,Brazil,BRA,37,
Aedes aegypti,754,unpublished,polygon,2,-23.47,-49.02,Brazil,BRA,37,
Aedes aegypti,755,unpublished,polygon,2,-23.47,-47.73,Brazil,BRA,37,
Aedes aegypti,756,unpublished,polygon,2,-23.47,-47.44,Brazil,BRA,37,
Aedes aegypti,757,unpublished,polygon,2,-23.47,-49.4,Brazil,BRA,37,
Aedes aegypti,758,unpublished,polygon,2,-23.47,-52.81,Brazil,BRA,37,
Aedes aegypti,759,unpublished,polygon,2,-23.46,-52.12,Brazil,BRA,37,
Aedes aegypti,760,unpublished,polygon,2,-23.46,-52.23,Brazil,BRA,37,
Aedes aegypti,761,unpublished,polygon,2,-23.46,-49.72,Brazil,BRA,37,
Aedes aegypti,762,unpublished,polygon,2,-23.46,-50.72,Brazil,BRA,37,
Aedes aegypti,763,unpublished,polygon,2,-23.46,-48.8,Brazil,BRA,37,
Aedes aegypti,764,unpublished,polygon,2,-23.45,-48.42,Brazil,BRA,37,
Aedes aegypti,765,unpublished,polygon,2,-23.45,-46.92,Brazil,BRA,37,
Aedes aegypti,766,unpublished,polygon,2,-23.45,-51.45,Brazil,BRA,37,
Aedes aegypti,767,unpublished,polygon,2,-23.44,-49.92,Brazil,BRA,37,
Aedes aegypti,768,unpublished,polygon,2,-23.44,-52.54,Brazil,BRA,37,
Aedes aegypti,769,unpublished,polygon,2,-23.44,-52.3,Brazil,BRA,37,
Aedes aegypti,770,unpublished,polygon,2,-23.43,-47.07,Brazil,BRA,37,
Aedes aegypti,771,unpublished,polygon,2,-23.42,-50.4,Brazil,BRA,37,
Aedes aegypti,772,unpublished,polygon,2,-23.42,-53.07,Brazil,BRA,37,
Aedes aegypti,773,unpublished,polygon,2,-23.42,-50.88,Brazil,BRA,37,
Aedes aegypti,774,unpublished,polygon,2,-23.42,-54.56,Brazil,BRA,37,
Aedes aegypti,775,unpublished,polygon,2,-23.41,-50.54,Brazil,BRA,37,
Aedes aegypti,776,unpublished,polygon,2,-23.41,-51.97,Brazil,BRA,37,
Aedes aegypti,777,unpublished,polygon,2,-23.41,-47.64,Brazil,BRA,37,
Aedes aegypti,778,unpublished,polygon,2,-23.4,-45.0,Brazil,BRA,37,
Aedes aegypti,779,unpublished,polygon,2,-23.39,-46.45,Brazil,BRA,37,
Aedes aegypti,780,unpublished,polygon,2,-23.39,-54.11,Brazil,BRA,37,
Aedes aegypti,781,unpublished,polygon,2,-23.38,-52.6,Brazil,BRA,37,
Aedes aegypti,782,unpublished,polygon,2,-23.38,-46.74,Brazil,BRA,37,
Aedes aegypti,783,unpublished,polygon,2,-23.38,-48.22,Brazil,BRA,37,
Aedes aegypti,784,unpublished,polygon,2,-23.38,-53.44,Brazil,BRA,37,
Aedes aegypti,785,unpublished,polygon,2,-23.37,-52.94,Brazil,BRA,37,
Aedes aegypti,786,unpublished,polygon,2,-23.37,-53.6,Brazil,BRA,37,
Aedes aegypti,787,unpublished,polygon,2,-23.37,-52.5,Brazil,BRA,37,
Aedes aegypti,788,unpublished,polygon,2,-23.36,-47.9,Brazil,BRA,37,
Aedes aegypti,789,unpublished,polygon,2,-23.35,-46.88,Brazil,BRA,37,
Aedes aegypti,790,unpublished,polygon,2,-23.35,-53.29,Brazil,BRA,37,
Aedes aegypti,791,unpublished,polygon,2,-23.35,-51.6,Brazil,BRA,37,
Aedes aegypti,792,unpublished,polygon,2,-23.34,-53.12,Brazil,BRA,37,
Aedes aegypti,793,unpublished,polygon,2,-23.34,-50.7,Brazil,BRA,37,
Aedes aegypti,794,unpublished,polygon,2,-23.33,-52.83,Brazil,BRA,37,
Aedes aegypti,795,unpublished,polygon,2,-23.33,-52.32,Brazil,BRA,37,
Aedes aegypti,796,unpublished,polygon,2,-23.33,-55.36,Brazil,BRA,37,
Aedes aegypti,797,unpublished,polygon,2,-23.31,-47.08,Brazil,BRA,37,
Aedes aegypti,798,unpublished,polygon,2,-23.31,-46.74,Brazil,BRA,37,
Aedes aegypti,799,unpublished,polygon,2,-23.3,-50.34,Brazil,BRA,37,
Aedes aegypti,800,unpublished,polygon,2,-23.3,-47.28,Brazil,BRA,37,
Aedes aegypti,801,unpublished,polygon,2,-23.3,-45.97,Brazil,BRA,37,
Aedes aegypti,802,unpublished,polygon,2,-23.3,-46.23,Brazil,BRA,37,
Aedes aegypti,803,unpublished,polygon,2,-23.29,-50.08,Brazil,BRA,37,
Aedes aegypti,804,unpublished,polygon,2,-23.29,-52.07,Brazil,BRA,37,
Aedes aegypti,805,unpublished,polygon,2,-23.28,-47.68,Brazil,BRA,37,
Aedes aegypti,806,unpublished,polygon,2,-23.28,-51.42,Brazil,BRA,37,
Aedes aegypti,807,unpublished,polygon,2,-23.28,-46.71,Brazil,BRA,37,
Aedes aegypti,808,unpublished,polygon,2,-23.27,-49.76,Brazil,BRA,37,
Aedes aegypti,809,unpublished,polygon,2,-23.26,-52.15,Brazil,BRA,37,
Aedes aegypti,810,unpublished,polygon,2,-23.26,-49.48,Brazil,BRA,37,
Aedes aegypti,811,unpublished,polygon,2,-23.26,-52.66,Brazil,BRA,37,
Aedes aegypti,812,unpublished,polygon,2,-23.25,-50.39,Brazil,BRA,37,
Aedes aegypti,813,unpublished,polygon,2,-23.25,-50.92,Brazil,BRA,37,
Aedes aegypti,814,unpublished,polygon,2,-23.24,-47.52,Brazil,BRA,37,
Aedes aegypti,815,unpublished,polygon,2,-23.24,-51.73,Brazil,BRA,37,
Aedes aegypti,816,unpublished,polygon,2,-23.23,-51.06,Brazil,BRA,37,
Aedes aegypti,817,unpublished,polygon,2,-23.22,-46.83,Brazil,BRA,37,
Aedes aegypti,818,unpublished,polygon,2,-23.22,-54.95,Brazil,BRA,37,
Aedes aegypti,819,unpublished,polygon,2,-23.22,-51.84,Brazil,BRA,37,
Aedes aegypti,820,unpublished,polygon,2,-23.22,-47.91,Brazil,BRA,37,
Aedes aegypti,821,unpublished,polygon,2,-23.21,-46.76,Brazil,BRA,37,
Aedes aegypti,822,unpublished,polygon,2,-23.21,-51.57,Brazil,BRA,37,
Aedes aegypti,823,unpublished,polygon,2,-23.21,-50.82,Brazil,BRA,37,
Aedes aegypti,824,unpublished,polygon,2,-23.21,-51.29,Brazil,BRA,37,
Aedes aegypti,825,unpublished,polygon,2,-23.2,-52.76,Brazil,BRA,37,
Aedes aegypti,826,unpublished,polygon,2,-23.2,-46.91,Brazil,BRA,37,
Aedes aegypti,827,unpublished,polygon,2,-23.2,-52.48,Brazil,BRA,37,
Aedes aegypti,828,unpublished,polygon,2,-23.2,-49.62,Brazil,BRA,37,
Aedes aegypti,829,unpublished,polygon,2,-23.2,-51.92,Brazil,BRA,37,
Aedes aegypti,830,unpublished,polygon,2,-23.19,-50.64,Brazil,BRA,37,
Aedes aegypti,831,unpublished,polygon,2,-23.19,-49.39,Brazil,BRA,37,
Aedes aegypti,832,unpublished,polygon,2,-23.19,-47.76,Brazil,BRA,37,
Aedes aegypti,833,unpublished,polygon,2,-23.18,-48.12,Brazil,BRA,37,
Aedes aegypti,834,unpublished,polygon,2,-23.18,-49.06,Brazil,BRA,37,
Aedes aegypti,835,unpublished,polygon,2,-23.17,-47.29,Brazil,BRA,37,
Aedes aegypti,836,unpublished,polygon,2,-23.17,-52.62,Brazil,BRA,37,
Aedes aegypti,837,unpublished,polygon,2,-23.16,-52.18,Brazil,BRA,37,
Aedes aegypti,838,unpublished,polygon,2,-23.15,-50.34,Brazil,BRA,37,
Aedes aegypti,839,unpublished,polygon,2,-23.15,-47.07,Brazil,BRA,37,
Aedes aegypti,840,unpublished,polygon,2,-23.15,-49.97,Brazil,BRA,37,
Aedes aegypti,841,unpublished,polygon,2,-23.14,-53.12,Brazil,BRA,37,
Aedes aegypti,842,unpublished,polygon,2,-23.14,-48.6,Brazil,BRA,37,
Aedes aegypti,843,unpublished,polygon,2,-23.14,-44.76,Brazil,BRA,37,
Aedes aegypti,844,unpublished,polygon,2,-23.14,-52.83,Brazil,BRA,37,
Aedes aegypti,845,unpublished,polygon,2,-23.13,-51.74,Brazil,BRA,37,
Aedes aegypti,846,unpublished,polygon,2,-23.13,-48.31,Brazil,BRA,37,
Aedes aegypti,847,unpublished,polygon,2,-23.13,-46.57,Brazil,BRA,37,
Aedes aegypti,848,unpublished,polygon,2,-23.13,-52.06,Brazil,BRA,37,
Aedes aegypti,849,unpublished,polygon,2,-23.12,-47.98,Brazil,BRA,37,
Aedes aegypti,850,unpublished,polygon,2,-23.11,-47.19,Brazil,BRA,37,
Aedes aegypti,851,unpublished,polygon,2,-23.11,-53.24,Brazil,BRA,37,
Aedes aegypti,852,unpublished,polygon,2,-23.11,-50.16,Brazil,BRA,37,
Aedes aegypti,853,unpublished,polygon,2,-23.11,-51.97,Brazil,BRA,37,
Aedes aegypti,854,unpublished,polygon,2,-23.1,-45.72,Brazil,BRA,37,
Aedes aegypti,855,unpublished,polygon,2,-23.1,-54.05,Brazil,BRA,37,
Aedes aegypti,856,unpublished,polygon,2,-23.1,-47.79,Brazil,BRA,37,
Aedes aegypti,857,unpublished,polygon,2,-23.1,-48.39,Brazil,BRA,37,
Aedes aegypti,858,unpublished,polygon,2,-23.09,-52.97,Brazil,BRA,37,
Aedes aegypti,859,unpublished,polygon,2,-23.09,-45.51,Brazil,BRA,37,
Aedes aegypti,860,unpublished,polygon,2,-23.08,-46.93,Brazil,BRA,37,
Aedes aegypti,861,unpublished,polygon,2,-23.08,-53.37,Brazil,BRA,37,
Aedes aegypti,862,unpublished,polygon,2,-23.08,-47.37,Brazil,BRA,37,
Aedes aegypti,863,unpublished,polygon,2,-23.07,-49.12,Brazil,BRA,37,
Aedes aegypti,864,unpublished,polygon,2,-23.07,-52.33,Brazil,BRA,37,
Aedes aegypti,865,unpublished,polygon,2,-23.07,-52.1,Brazil,BRA,37,
Aedes aegypti,866,unpublished,polygon,2,-23.07,-51.06,Brazil,BRA,37,
Aedes aegypti,867,unpublished,polygon,2,-23.06,-50.92,Brazil,BRA,37,
Aedes aegypti,868,unpublished,polygon,2,-23.06,-48.91,Brazil,BRA,37,
Aedes aegypti,869,unpublished,polygon,2,-23.06,-49.61,Brazil,BRA,37,
Aedes aegypti,870,unpublished,polygon,2,-23.06,-45.91,Brazil,BRA,37,
Aedes aegypti,871,unpublished,polygon,2,-23.06,-46.97,Brazil,BRA,37,
Aedes aegypti,872,unpublished,polygon,2,-23.06,-53.52,Brazil,BRA,37,
Aedes aegypti,873,unpublished,polygon,2,-23.06,-51.83,Brazil,BRA,37,
Aedes aegypti,874,unpublished,polygon,2,-23.06,-50.54,Brazil,BRA,37,
Aedes aegypti,875,unpublished,polygon,2,-23.05,-47.71,Brazil,BRA,37,
Aedes aegypti,876,unpublished,polygon,2,-23.05,-51.57,Brazil,BRA,37,
Aedes aegypti,877,unpublished,polygon,2,-23.05,-49.3,Brazil,BRA,37,
Aedes aegypti,878,unpublished,polygon,2,-23.04,-47.59,Brazil,BRA,37,
Aedes aegypti,879,unpublished,polygon,2,-23.04,-46.29,Brazil,BRA,37,
Aedes aegypti,880,unpublished,polygon,2,-23.04,-49.74,Brazil,BRA,37,
Aedes aegypti,881,unpublished,polygon,2,-23.03,-51.4,Brazil,BRA,37,
Aedes aegypti,882,unpublished,polygon,2,-23.03,-50.27,Brazil,BRA,37,
Aedes aegypti,883,unpublished,polygon,2,-23.03,-49.49,Brazil,BRA,37,
Aedes aegypti,884,unpublished,polygon,2,-23.02,-49.79,Brazil,BRA,37,
Aedes aegypti,885,unpublished,polygon,2,-23.02,-47.85,Brazil,BRA,37,
Aedes aegypti,886,unpublished,polygon,2,-23.02,-50.73,Brazil,BRA,37,
Aedes aegypti,887,unpublished,polygon,2,-23.01,-46.8,Brazil,BRA,37,
Aedes aegypti,888,unpublished,polygon,2,-23.01,-51.26,Brazil,BRA,37,
Aedes aegypti,889,unpublished,polygon,2,-23.0,-50.09,Brazil,BRA,37,
Aedes aegypti,890,unpublished,polygon,2,-22.99,-51.48,Brazil,BRA,37,
Aedes aegypti,891,unpublished,polygon,2,-22.99,-50.44,Brazil,BRA,37,
Aedes aegypti,892,unpublished,polygon,2,-22.99,-47.5,Brazil,BRA,37,
Aedes aegypti,893,unpublished,polygon,2,-22.98,-52.15,Brazil,BRA,37,
Aedes aegypti,894,unpublished,polygon,2,-22.98,-46.98,Brazil,BRA,37,
Aedes aegypti,895,unpublished,polygon,2,-22.98,-52.0,Brazil,BRA,37,
Aedes aegypti,896,unpublished,polygon,2,-22.97,-55.37,Brazil,BRA,37,
Aedes aegypti,897,unpublished,polygon,2,-22.97,-53.08,Brazil,BRA,37,
Aedes aegypti,898,unpublished,polygon,2,-22.97,-49.37,Brazil,BRA,37,
Aedes aegypti,899,unpublished,polygon,2,-22.96,-48.05,Brazil,BRA,37,
Aedes aegypti,900,unpublished,polygon,2,-22.96,-51.69,Brazil,BRA,37,
Aedes aegypti,901,unpublished,polygon,2,-22.96,-49.87,Brazil,BRA,37,
Aedes aegypti,902,unpublished,polygon,2,-22.95,-47.3,Brazil,BRA,37,
Aedes aegypti,903,unpublished,polygon,2,-22.95,-50.89,Brazil,BRA,37,
Aedes aegypti,904,unpublished,polygon,2,-22.95,-44.4,Brazil,BRA,37,
Aedes aegypti,905,unpublished,polygon,2,-22.94,-44.04,Brazil,BRA,37,
Aedes aegypti,906,unpublished,polygon,2,-22.94,-47.6,Brazil,BRA,37,
Aedes aegypti,907,unpublished,polygon,2,-22.94,-43.47,Brazil,BRA,37,
Aedes aegypti,908,unpublished,polygon,2,-22.94,-45.6,Brazil,BRA,37,
Aedes aegypti,909,unpublished,polygon,2,-22.94,-46.56,Brazil,BRA,37,
Aedes aegypti,910,unpublished,polygon,2,-22.93,-46.22,Brazil,BRA,37,
Aedes aegypti,911,unpublished,polygon,2,-22.93,-45.3,Brazil,BRA,37,
Aedes aegypti,912,unpublished,polygon,2,-22.93,-42.14,Brazil,BRA,37,
Aedes aegypti,913,unpublished,polygon,2,-22.92,-52.74,Brazil,BRA,37,
Aedes aegypti,914,unpublished,polygon,2,-22.92,-51.79,Brazil,BRA,37,
Aedes aegypti,915,unpublished,polygon,2,-22.92,-43.05,Brazil,BRA,37,
Aedes aegypti,916,unpublished,polygon,2,-22.91,-42.83,Brazil,BRA,37,
Aedes aegypti,917,unpublished,polygon,2,-22.91,-45.24,Brazil,BRA,37,
Aedes aegypti,918,unpublished,polygon,2,-22.9,-47.03,Brazil,BRA,37,
Aedes aegypti,919,unpublished,polygon,2,-22.89,-51.4,Brazil,BRA,37,
Aedes aegypti,920,unpublished,polygon,2,-22.89,-46.79,Brazil,BRA,37,
Aedes aegypti,921,unpublished,polygon,2,-22.89,-45.49,Brazil,BRA,37,
Aedes aegypti,922,unpublished,polygon,2,-22.88,-49.27,Brazil,BRA,37,
Aedes aegypti,923,unpublished,polygon,2,-22.87,-49.97,Brazil,BRA,37,
Aedes aegypti,924,unpublished,polygon,2,-22.87,-52.55,Brazil,BRA,37,
Aedes aegypti,925,unpublished,polygon,2,-22.87,-42.52,Brazil,BRA,37,
Aedes aegypti,926,unpublished,polygon,2,-22.87,-47.21,Brazil,BRA,37,
Aedes aegypti,927,unpublished,polygon,2,-22.87,-50.69,Brazil,BRA,37,
Aedes aegypti,928,unpublished,polygon,2,-22.87,-47.74,Brazil,BRA,37,
Aedes aegypti,929,unpublished,polygon,2,-22.86,-51.06,Brazil,BRA,37,
Aedes aegypti,930,unpublished,polygon,2,-22.85,-47.26,Brazil,BRA,37,
Aedes aegypti,931,unpublished,polygon,2,-22.85,-47.6,Brazil,BRA,37,
Aedes aegypti,932,unpublished,polygon,2,-22.84,-48.4,Brazil,BRA,37,
Aedes aegypti,933,unpublished,polygon,2,-22.83,-53.32,Brazil,BRA,37,
Aedes aegypti,934,unpublished,polygon,2,-22.83,-52.15,Brazil,BRA,37,
Aedes aegypti,935,unpublished,polygon,2,-22.83,-52.33,Brazil,BRA,37,
Aedes aegypti,936,unpublished,polygon,2,-22.83,-42.22,Brazil,BRA,37,
Aedes aegypti,937,unpublished,polygon,2,-22.82,-45.25,Brazil,BRA,37,
Aedes aegypti,938,unpublished,polygon,2,-22.82,-43.0,Brazil,BRA,37,
Aedes aegypti,939,unpublished,polygon,2,-22.82,-50.23,Brazil,BRA,37,
Aedes aegypti,940,unpublished,polygon,2,-22.82,-43.43,Brazil,BRA,37,
Aedes aegypti,941,unpublished,polygon,2,-22.82,-54.42,Brazil,BRA,37,
Aedes aegypti,942,unpublished,polygon,2,-22.82,-51.96,Brazil,BRA,37,
Aedes aegypti,943,unpublished,polygon,2,-22.82,-51.26,Brazil,BRA,37,
Aedes aegypti,944,unpublished,polygon,2,-22.82,-48.68,Brazil,BRA,37,
Aedes aegypti,945,unpublished,polygon,2,-22.81,-50.82,Brazil,BRA,37,
Aedes aegypti,946,unpublished,polygon,2,-22.81,-45.23,Brazil,BRA,37,
Aedes aegypti,947,unpublished,polygon,2,-22.81,-49.1,Brazil,BRA,37,
Aedes aegypti,948,unpublished,polygon,2,-22.81,-43.81,Brazil,BRA,37,
Aedes aegypti,949,unpublished,polygon,2,-22.81,-50.07,Brazil,BRA,37,
Aedes aegypti,950,unpublished,polygon,2,-22.81,-50.42,Brazil,BRA,37,
Aedes aegypti,951,unpublished,polygon,2,-22.8,-47.44,Brazil,BRA,37,
Aedes aegypti,952,unpublished,polygon,2,-22.8,-43.45,Brazil,BRA,37,
Aedes aegypti,953,unpublished,polygon,2,-22.8,-48.16,Brazil,BRA,37,
Aedes aegypti,954,unpublished,polygon,2,-22.8,-51.72,Brazil,BRA,37,
Aedes aegypti,955,unpublished,polygon,2,-22.79,-51.56,Brazil,BRA,37,
Aedes aegypti,956,unpublished,polygon,2,-22.79,-44.1,Brazil,BRA,37,
Aedes aegypti,957,unpublished,polygon,2,-22.79,-43.37,Brazil,BRA,37,
Aedes aegypti,958,unpublished,polygon,2,-22.78,-47.28,Brazil,BRA,37,
Aedes aegypti,959,unpublished,polygon,2,-22.78,-42.14,Brazil,BRA,37,
Aedes aegypti,960,unpublished,polygon,2,-22.78,-45.05,Brazil,BRA,37,
Aedes aegypti,961,unpublished,polygon,2,-22.78,-41.94,Brazil,BRA,37,
Aedes aegypti,962,unpublished,polygon,2,-22.78,-53.19,Brazil,BRA,37,
Aedes aegypti,963,unpublished,polygon,2,-22.77,-50.61,Brazil,BRA,37,
Aedes aegypti,964,unpublished,polygon,2,-22.77,-42.72,Brazil,BRA,37,
Aedes aegypti,965,unpublished,polygon,2,-22.76,-46.89,Brazil,BRA,37,
Aedes aegypti,966,unpublished,polygon,2,-22.76,-49.57,Brazil,BRA,37,
Aedes aegypti,967,unpublished,polygon,2,-22.75,-42.88,Brazil,BRA,37,
Aedes aegypti,968,unpublished,polygon,2,-22.75,-43.71,Brazil,BRA,37,
Aedes aegypti,969,unpublished,polygon,2,-22.75,-52.98,Brazil,BRA,37,
Aedes aegypti,970,unpublished,polygon,2,-22.75,-47.14,Brazil,BRA,37,
Aedes aegypti,971,unpublished,polygon,2,-22.75,-49.92,Brazil,BRA,37,
Aedes aegypti,972,unpublished,polygon,2,-22.74,-42.29,Brazil,BRA,37,
Aedes aegypti,973,unpublished,polygon,2,-22.74,-51.41,Brazil,BRA,37,
Aedes aegypti,974,unpublished,polygon,2,-22.74,-51.68,Brazil,BRA,37,
Aedes aegypti,975,unpublished,polygon,2,-22.74,-45.02,Brazil,BRA,37,
Aedes aegypti,976,unpublished,polygon,2,-22.74,-42.02,Brazil,BRA,37,
Aedes aegypti,977,unpublished,polygon,2,-22.74,-53.06,Brazil,BRA,37,
Aedes aegypti,978,unpublished,polygon,2,-22.74,-44.33,Brazil,BRA,37,
Aedes aegypti,979,unpublished,polygon,2,-22.74,-50.75,Brazil,BRA,37,
Aedes aegypti,980,unpublished,polygon,2,-22.74,-42.59,Brazil,BRA,37,
Aedes aegypti,981,unpublished,polygon,2,-22.73,-43.38,Brazil,BRA,37,
Aedes aegypti,982,unpublished,polygon,2,-22.73,-43.58,Brazil,BRA,37,
Aedes aegypti,983,unpublished,polygon,2,-22.73,-52.89,Brazil,BRA,37,
Aedes aegypti,984,unpublished,polygon,2,-22.73,-51.81,Brazil,BRA,37,
Aedes aegypti,985,unpublished,polygon,2,-22.72,-47.29,Brazil,BRA,37,
Aedes aegypti,986,unpublished,polygon,2,-22.72,-52.69,Brazil,BRA,37,
Aedes aegypti,987,unpublished,polygon,2,-22.72,-51.91,Brazil,BRA,37,
Aedes aegypti,988,unpublished,polygon,2,-22.72,-52.23,Brazil,BRA,37,
Aedes aegypti,989,unpublished,polygon,2,-22.71,-53.96,Brazil,BRA,37,
Aedes aegypti,990,unpublished,polygon,2,-22.71,-47.79,Brazil,BRA,37,
Aedes aegypti,991,unpublished,polygon,2,-22.71,-45.01,Brazil,BRA,37,
Aedes aegypti,992,unpublished,polygon,2,-22.71,-46.67,Brazil,BRA,37,
Aedes aegypti,993,unpublished,polygon,2,-22.7,-48.55,Brazil,BRA,37,
Aedes aegypti,994,unpublished,polygon,2,-22.7,-46.81,Brazil,BRA,37,
Aedes aegypti,995,unpublished,polygon,2,-22.7,-43.52,Brazil,BRA,37,
Aedes aegypti,996,unpublished,polygon,2,-22.69,-52.35,Brazil,BRA,37,
Aedes aegypti,997,unpublished,polygon,2,-22.69,-49.75,Brazil,BRA,37,
Aedes aegypti,998,unpublished,polygon,2,-22.69,-48.99,Brazil,BRA,37,
Aedes aegypti,999,unpublished,polygon,2,-22.68,-47.02,Brazil,BRA,37,
Aedes aegypti,1000,unpublished,polygon,2,-22.67,-53.47,Brazil,BRA,37,
Aedes aegypti,1001,unpublished,polygon,2,-22.67,-48.81,Brazil,BRA,37,
Aedes aegypti,1002,unpublished,polygon,2,-22.67,-51.97,Brazil,BRA,37,
Aedes aegypti,1003,unpublished,polygon,2,-22.67,-43.6,Brazil,BRA,37,
Aedes aegypti,1004,unpublished,polygon,2,-22.66,-49.42,Brazil,BRA,37,
Aedes aegypti,1005,unpublished,polygon,2,-22.66,-43.93,Brazil,BRA,37,
Aedes aegypti,1006,unpublished,polygon,2,-22.66,-50.75,Brazil,BRA,37,
Aedes aegypti,1007,unpublished,polygon,2,-22.65,-47.19,Brazil,BRA,37,
Aedes aegypti,1008,unpublished,polygon,2,-22.65,-55.24,Brazil,BRA,37,
Aedes aegypti,1009,unpublished,polygon,2,-22.65,-52.09,Brazil,BRA,37,
Aedes aegypti,1010,unpublished,polygon,2,-22.64,-43.31,Brazil,BRA,37,
Aedes aegypti,1011,unpublished,polygon,2,-22.64,-52.9,Brazil,BRA,37,
Aedes aegypti,1012,unpublished,polygon,2,-22.64,-50.01,Brazil,BRA,37,
Aedes aegypti,1013,unpublished,polygon,2,-22.63,-51.07,Brazil,BRA,37,
Aedes aegypti,1014,unpublished,polygon,2,-22.63,-47.07,Brazil,BRA,37,
Aedes aegypti,1015,unpublished,polygon,2,-22.63,-54.8,Brazil,BRA,37,
Aedes aegypti,1016,unpublished,polygon,2,-22.62,-50.22,Brazil,BRA,37,
Aedes aegypti,1017,unpublished,polygon,2,-22.62,-47.53,Brazil,BRA,37,
Aedes aegypti,1018,unpublished,polygon,2,-22.62,-48.65,Brazil,BRA,37,
Aedes aegypti,1019,unpublished,polygon,2,-22.61,-43.72,Brazil,BRA,37,
Aedes aegypti,1020,unpublished,polygon,2,-22.61,-46.96,Brazil,BRA,37,
Aedes aegypti,1021,unpublished,polygon,2,-22.61,-43.12,Brazil,BRA,37,
Aedes aegypti,1022,unpublished,polygon,2,-22.6,-47.88,Brazil,BRA,37,
Aedes aegypti,1023,unpublished,polygon,2,-22.6,-51.2,Brazil,BRA,37,
Aedes aegypti,1024,unpublished,polygon,2,-22.59,-47.36,Brazil,BRA,37,
Aedes aegypti,1025,unpublished,polygon,2,-22.59,-42.96,Brazil,BRA,37,
Aedes aegypti,1026,unpublished,polygon,2,-22.58,-53.76,Brazil,BRA,37,
Aedes aegypti,1027,unpublished,polygon,2,-22.58,-52.08,Brazil,BRA,37,
Aedes aegypti,1028,unpublished,polygon,2,-22.58,-50.44,Brazil,BRA,37,
Aedes aegypti,1029,unpublished,polygon,2,-22.58,-45.18,Brazil,BRA,37,
Aedes aegypti,1030,unpublished,polygon,2,-22.57,-42.39,Brazil,BRA,37,
