X,Y,LOCATION_TYPE
-45.19,-21.03,presence
-46.75,-21.02,presence
-42.85,-21.02,presence
-49.94,-21.02,presence
-42.7,-21.02,presence
-48.77,-21.02,presence
-44.8,-21.02,presence
-47.41,-21.01,presence
-46.53,-21.01,presence
-48.28,-21.0,presence
-47.84,-21.0,presence
-42.21,-21.0,presence
-51.3,-21.0,presence
-46.12,-20.99,presence
-43.0,-20.99,presence
-48.06,-20.99,presence
-40.94,-20.99,presence
-48.91,-20.99,presence
-45.44,-20.98,presence
-41.65,-20.98,presence
-41.19,-20.97,presence
-56.48,-20.96,presence
-48.85,-20.95,presence
-50.24,-20.95,presence
-44.58,-20.94,presence
-45.25,-20.94,presence
-49.58,-20.94,presence
-48.53,-20.94,presence
-49.02,-20.94,presence
-50.1,-20.94,presence
-45.81,-20.94,presence
-41.35,-20.93,presence
-49.43,-20.93,presence
-49.17,-20.93,presence
-44.94,-20.92,presence
-49.26,-20.92,presence
-48.69,-20.91,presence
-42.83,-20.91,presence
-47.02,-20.9,presence
-43.1,-20.9,presence
-51.6,-20.9,presence
-41.96,-20.89,presence
-44.06,-20.89,presence
-41.83,-20.89,presence
-49.78,-20.89,presence
-42.06,-20.89,presence
-46.77,-20.89,presence
-49.9,-20.89,presence
-48.31,-20.88,presence
-45.07,-20.88,presence
-49.64,-20.88,presence
-50.09,-20.88,presence
-54.26,-20.88,presence
-48.85,-20.88,presence
-42.98,-20.87,presence
-50.25,-20.87,presence
-42.6,-20.87,presence
-50.57,-20.87,presence
-51.31,-20.87,presence
-47.6,-20.87,presence
-44.3,-20.86,presence
-42.39,-20.85,presence
-49.98,-20.85,presence
-40.76,-20.84,presence
-49.51,-20.83,presence
-46.39,-20.83,presence
-47.85,-20.83,presence
-41.39,-20.81,presence
-45.56,-20.81,presence
-50.2,-20.81,presence
-41.72,-20.79,presence
-42.05,-20.79,presence
-48.8,-20.79,presence
-41.2,-20.78,presence
-40.96,-20.78,presence
-49.36,-20.78,presence
-46.85,-20.78,presence
-50.35,-20.78,presence
-47.13,-20.78,presence
-48.35,-20.77,presence
-55.61,-20.77,presence
-40.86,-20.76,presence
-46.24,-20.76,presence
-44.69,-20.75,presence
-45.28,-20.75,presence
-42.88,-20.75,presence
-49.83,-20.74,presence
-45.92,-20.74,presence
-48.59,-20.74,presence
-46.77,-20.73,presence
-41.5,-20.73,presence
-46.62,-20.73,presence
-49.69,-20.73,presence
-49.19,-20.72,presence
-42.11,-20.71,presence
-48.96,-20.71,presence
-44.11,-20.7,presence
-49.56,-20.7,presence
-47.9,-20.7,presence
-47.72,-20.7,presence
-44.99,-20.69,presence
-40.71,-20.69,presence
-47.3,-20.69,presence
-48.17,-20.69,presence
-51.09,-20.68,presence
-50.91,-20.68,presence
-42.35,-20.67,presence
-50.03,-20.67,presence
-43.8,-20.67,presence
-43.08,-20.67,presence
-47.02,-20.66,presence
-48.42,-20.66,presence
-45.15,-20.65,presence
-44.48,-20.65,presence
-47.17,-20.65,presence
-47.5,-20.65,presence
-50.17,-20.65,presence
-50.42,-20.64,presence
-50.58,-20.64,presence
-49.41,-20.64,presence
-44.27,-20.64,presence
-49.91,-20.63,presence
-42.86,-20.63,presence
-50.71,-20.62,presence
-40.54,-20.61,presence
-46.15,-20.61,presence
-49.25,-20.61,presence
-50.22,-20.61,presence
-49.48,-20.6,presence
-47.35,-20.6,presence
-42.72,-20.59,presence
-55.37,-20.59,presence
-47.64,-20.59,presence
-41.95,-20.59,presence
-53.51,-20.58,presence
-42.13,-20.58,presence
-51.46,-20.58,presence
-40.83,-20.57,presence
-43.02,-20.56,presence
-44.89,-20.56,presence
-46.93,-20.56,presence
-44.66,-20.56,presence
-44.04,-20.55,presence
-47.96,-20.54,presence
-41.22,-20.54,presence
-46.44,-20.53,presence
-49.1,-20.53,presence
-56.69,-20.53,presence
-42.8,-20.53,presence
-43.69,-20.53,presence
-45.54,-20.52,presence
-50.37,-20.52,presence
-44.42,-20.52,presence
-49.68,-20.52,presence
-48.62,-20.52,presence
-43.84,-20.52,presence
-45.84,-20.51,presence
-47.78,-20.49,presence
-44.25,-20.48,presence
-51.33,-20.48,presence
-50.84,-20.48,presence
-50.91,-20.48,presence
-42.63,-20.48,presence
-51.1,-20.47,presence
-55.08,-20.46,presence
-46.06,-20.46,presence
-47.58,-20.46,presence
-45.1,-20.46,presence
-49.33,-20.45,presence
-50.53,-20.45,presence
-45.54,-20.45,presence
-50.62,-20.45,presence
-50.0,-20.45,presence
-46.34,-20.44,presence
-50.75,-20.44,presence
-42.26,-20.44,presence
-41.95,-20.44,presence
-42.79,-20.44,presence
-40.77,-20.43,presence
-40.38,-20.43,presence
-49.77,-20.43,presence
-42.91,-20.42,presence
-48.06,-20.41,presence
-44.36,-20.41,presence
-50.12,-20.41,presence
-50.38,-20.41,presence
-44.04,-20.41,presence
-52.18,-20.4,presence
-50.2,-20.4,presence
-44.77,-20.4,presence
-43.1,-20.4,presence
-45.7,-20.4,presence
-43.67,-20.4,presence
-40.5,-20.39,presence
-47.11,-20.39,presence
-42.15,-20.38,presence
-41.26,-20.38,presence
-50.68,-20.37,presence
-41.13,-20.37,presence
-44.53,-20.37,presence
-48.99,-20.37,presence
-50.91,-20.37,presence
-46.79,-20.37,presence
-47.4,-20.37,presence
-49.19,-20.37,presence
-47.24,-20.36,presence
-41.53,-20.36,presence
-41.93,-20.35,presence
-47.57,-20.34,presence
-49.5,-20.34,presence
-41.67,-20.34,presence
-48.4,-20.34,presence
-43.33,-20.34,presence
-42.72,-20.33,presence
-44.01,-20.33,presence
-44.22,-20.32,presence
-47.83,-20.32,presence
-40.84,-20.32,presence
-40.47,-20.31,presence
-42.31,-20.3,presence
-49.91,-20.29,presence
-49.76,-20.29,presence
-43.07,-20.29,presence
-45.23,-20.29,presence
-40.24,-20.28,presence
-45.89,-20.28,presence
-50.27,-20.28,presence
-42.44,-20.28,presence
-50.88,-20.28,presence
-48.7,-20.27,presence
-41.55,-20.27,presence
-51.73,-20.27,presence
-50.94,-20.27,presence
-50.73,-20.27,presence
-50.56,-20.26,presence
-51.05,-20.26,presence
-43.8,-20.26,presence
-50.04,-20.26,presence
-50.41,-20.26,presence
-44.35,-20.26,presence
-41.84,-20.25,presence
-45.03,-20.25,presence
-50.8,-20.25,presence
-54.33,-20.25,presence
-45.53,-20.24,presence
-41.94,-20.23,presence
-49.17,-20.22,presence
-49.36,-20.21,presence
-42.89,-20.21,presence
-44.46,-20.21,presence
-47.71,-20.2,presence
-50.13,-20.2,presence
-50.49,-20.2,presence
-50.66,-20.2,presence
-44.71,-20.2,presence
-48.17,-20.19,presence
-44.16,-20.19,presence
-50.73,-20.18,presence
-42.26,-20.18,presence
-42.09,-20.18,presence
-46.5,-20.18,presence
-49.74,-20.18,presence
-47.43,-20.16,presence
-47.82,-20.16,presence
-41.81,-20.15,presence
-56.6,-20.14,presence
-40.3,-20.14,presence
-45.76,-20.13,presence
-45.53,-20.13,presence
-42.66,-20.13,presence
-45.99,-20.12,presence
-41.58,-20.12,presence
-42.96,-20.12,presence
-44.94,-20.11,presence
-43.14,-20.11,presence
-49.02,-20.11,presence
-40.56,-20.11,presence
-41.32,-20.11,presence
-50.53,-20.11,presence
-43.77,-20.1,presence
-50.17,-20.1,presence
-45.28,-20.09,presence
-50.81,-20.09,presence
-41.11,-20.09,presence
-40.82,-20.09,presence
-44.58,-20.08,presence
-43.89,-20.08,presence
-42.57,-20.07,presence
-49.43,-20.07,presence
-44.17,-20.07,presence
-51.34,-20.07,presence
-50.46,-20.07,presence
-48.64,-20.07,presence
-43.42,-20.07,presence
-47.69,-20.07,presence
-49.96,-20.07,presence
-50.91,-20.07,presence
-47.44,-20.07,presence
-50.59,-20.06,presence
-44.24,-20.06,presence
-50.35,-20.06,presence
-44.12,-20.06,presence
-44.32,-20.06,presence
-43.3,-20.05,presence
-49.73,-20.05,presence
-41.89,-20.05,presence
-50.75,-20.03,presence
-44.44,-20.03,presence
-42.26,-20.03,presence
-42.36,-20.02,presence
-44.07,-20.02,presence
-41.65,-20.02,presence
-46.37,-20.02,presence
-53.0,-20.01,presence
-42.05,-20.0,presence
-45.49,-20.0,presence
-48.09,-20.0,presence
-43.78,-19.98,presence
-54.73,-19.98,presence
-44.71,-19.98,presence
-44.83,-19.97,presence
-43.16,-19.96,presence
-50.12,-19.96,presence
-50.26,-19.96,presence
-50.62,-19.96,presence
-44.35,-19.96,presence
-40.87,-19.95,presence
-40.33,-19.95,presence
-42.09,-19.95,presence
-48.66,-19.94,presence
-48.35,-19.94,presence
-44.19,-19.94,presence
-42.67,-19.94,presence
-41.46,-19.93,presence
-47.81,-19.93,presence
-50.41,-19.92,presence
-45.05,-19.92,presence
-43.96,-19.92,presence
-46.89,-19.91,presence
-50.52,-19.91,presence
-41.71,-19.9,presence
-43.51,-19.9,presence
-44.08,-19.89,presence
-43.63,-19.89,presence
-45.18,-19.89,presence
-42.9,-19.88,presence
-46.16,-19.87,presence
-41.06,-19.87,presence
-40.64,-19.87,presence
-45.7,-19.86,presence
-47.63,-19.86,presence
-45.0,-19.86,presence
-44.44,-19.86,presence
-47.22,-19.86,presence
-43.79,-19.85,presence
-44.61,-19.85,presence
-45.4,-19.84,presence
-43.16,-19.84,presence
-42.67,-19.83,presence
-40.43,-19.83,presence
-54.33,-19.82,presence
-55.06,-19.81,presence
-43.1,-19.81,presence
-43.31,-19.8,presence
-44.88,-19.79,presence
-40.13,-19.78,presence
-44.07,-19.78,presence
-50.8,-19.78,presence
-49.87,-19.77,presence
-46.4,-19.76,presence
-42.05,-19.76,presence
-44.32,-19.76,presence
-45.97,-19.76,presence
-49.45,-19.76,presence
-41.75,-19.75,presence
-42.42,-19.74,presence
-43.95,-19.73,presence
-40.44,-19.73,presence
-43.85,-19.73,presence
-40.65,-19.73,presence
-42.36,-19.73,presence
-40.88,-19.72,presence
-48.65,-19.71,presence
-50.39,-19.71,presence
-45.3,-19.71,presence
-44.56,-19.7,presence
-44.74,-19.7,presence
-43.99,-19.7,presence
-43.01,-19.7,presence
-42.15,-19.69,presence
-42.64,-19.68,presence
-49.1,-19.67,presence
-45.04,-19.67,presence
-42.06,-19.67,presence
-52.0,-19.66,presence
-41.19,-19.66,presence
-42.24,-19.65,presence
-43.97,-19.64,presence
-46.99,-19.63,presence
-43.68,-19.63,presence
-44.06,-19.63,presence
-42.72,-19.63,presence
-43.88,-19.63,presence
-43.58,-19.62,presence
-44.64,-19.62,presence
-48.35,-19.62,presence
-46.2,-19.61,presence
-46.59,-19.61,presence
-47.97,-19.6,presence
-42.33,-19.6,presence
-43.3,-19.6,presence
-44.88,-19.59,presence
-44.16,-19.58,presence
-42.87,-19.58,presence
-45.79,-19.57,presence
-46.01,-19.56,presence
-41.56,-19.56,presence
-42.61,-19.55,presence
-51.4,-19.55,presence
-56.03,-19.55,presence
-44.53,-19.53,presence
-44.06,-19.53,presence
-42.03,-19.51,presence
-44.67,-19.51,presence
-41.0,-19.51,presence
-44.47,-19.51,presence
-45.54,-19.5,presence
-44.42,-19.5,presence
-49.77,-19.48,presence
-41.68,-19.48,presence
-40.63,-19.47,presence
-44.11,-19.47,presence
-44.29,-19.45,presence
-42.6,-19.44,presence
-54.98,-19.44,presence
-42.68,-19.44,presence
-42.96,-19.43,presence
-47.15,-19.43,presence
-40.51,-19.43,presence
-43.72,-19.42,presence
-41.7,-19.42,presence
-50.67,-19.42,presence
-50.34,-19.41,presence
-42.36,-19.4,presence
-42.54,-19.39,presence
-42.08,-19.39,presence
-45.2,-19.39,presence
-47.5,-19.38,presence
-45.78,-19.38,presence
-41.1,-19.37,presence
-44.7,-19.37,presence
-45.98,-19.37,presence
-44.07,-19.36,presence
-42.31,-19.36,presence
-42.25,-19.35,presence
-42.17,-19.35,presence
-40.11,-19.34,presence
-44.39,-19.34,presence
-53.88,-19.32,presence
-41.9,-19.29,presence
-44.34,-19.28,presence
-48.91,-19.28,presence
-45.59,-19.26,presence
-42.43,-19.26,presence
-44.22,-19.25,presence
-42.61,-19.25,presence
-47.71,-19.25,presence
-46.31,-19.25,presence
-43.88,-19.25,presence
-42.71,-19.23,presence
-42.15,-19.22,presence
-40.31,-19.22,presence
-41.15,-19.22,presence
-44.0,-19.21,presence
-40.49,-19.2,presence
-47.52,-19.19,presence
-51.28,-19.19,presence
-45.91,-19.18,presence
-43.64,-19.18,presence
-42.32,-19.18,presence
-41.42,-19.17,presence
-40.62,-19.16,presence
-54.5,-19.15,presence
-40.81,-19.15,presence
-41.82,-19.15,presence
-44.93,-19.15,presence
-51.16,-19.14,presence
-46.68,-19.13,presence
-42.03,-19.12,presence
-42.1,-19.11,presence
-57.57,-19.1,presence
-45.37,-19.1,presence
-44.21,-19.09,presence
-42.24,-19.08,presence
-52.75,-19.08,presence
-42.43,-19.08,presence
-40.14,-19.07,presence
-52.07,-19.06,presence
-49.86,-19.06,presence
-56.65,-19.06,presence
-41.82,-19.05,presence
-47.46,-19.05,presence
-41.22,-19.04,presence
-41.73,-19.04,presence
-40.98,-19.03,presence
-42.7,-19.03,presence
-46.13,-19.03,presence
-50.59,-19.02,presence
-53.0,-19.01,presence
-48.36,-19.0,presence
-42.01,-19.0,presence
-41.13,-18.99,presence
-49.53,-18.99,presence
-47.07,-18.99,presence
-50.35,-18.98,presence
-39.97,-18.97,presence
-47.86,-18.97,presence
-46.67,-18.96,presence
-40.33,-18.96,presence
-40.51,-18.95,presence
-43.48,-18.93,presence
-41.36,-18.93,presence
-47.55,-18.91,presence
-45.26,-18.9,presence
-42.31,-18.9,presence
-51.33,-18.89,presence
-41.53,-18.89,presence
-43.92,-18.89,presence
-46.19,-18.88,presence
-41.07,-18.87,presence
-42.48,-18.87,presence
-42.4,-18.86,presence
-42.81,-18.86,presence
-45.84,-18.84,presence
-48.89,-18.81,presence
-52.08,-18.81,presence
-50.6,-18.81,presence
-42.66,-18.8,presence
-42.61,-18.8,presence
-46.74,-18.8,presence
-40.06,-18.8,presence
-41.94,-18.79,presence
-54.93,-18.79,presence
-42.4,-18.78,presence
-41.3,-18.78,presence
-53.87,-18.77,presence
-44.27,-18.77,presence
-45.53,-18.77,presence
-46.3,-18.76,presence
-49.24,-18.76,presence
-44.44,-18.75,presence
-41.15,-18.74,presence
-47.73,-18.74,presence
-51.08,-18.73,presence
-47.5,-18.72,presence
-44.08,-18.71,presence
-49.94,-18.71,presence
-41.49,-18.7,presence
-44.95,-18.69,presence
-41.09,-18.68,presence
-49.57,-18.68,presence
-40.84,-18.66,presence
-40.4,-18.66,presence
-49.17,-18.65,presence
-43.05,-18.65,presence
-46.11,-18.64,presence
-42.25,-18.63,presence
-53.17,-18.61,presence
-48.27,-18.61,presence
-40.64,-18.61,presence
-41.37,-18.61,presence
-44.63,-18.6,presence
-41.92,-18.6,presence
-51.0,-18.6,presence
-49.46,-18.6,presence
-48.78,-18.57,presence
-41.45,-18.57,presence
-47.87,-18.57,presence
-45.41,-18.56,presence
-41.24,-18.55,presence
-42.54,-18.54,presence
-41.87,-18.52,presence
-40.97,-18.52,presence
-43.4,-18.52,presence
-42.65,-18.51,presence
-43.87,-18.51,presence
-50.17,-18.5,presence
-42.06,-18.5,presence
-49.9,-18.5,presence
-42.8,-18.5,presence
-49.6,-18.49,presence
-41.1,-18.49,presence
-47.76,-18.49,presence
-42.18,-18.49,presence
-41.76,-18.48,presence
-49.13,-18.48,presence
-40.31,-18.47,presence
-43.02,-18.47,presence
-42.31,-18.46,presence
-45.93,-18.46,presence
-50.53,-18.45,presence
-39.85,-18.45,presence
-47.61,-18.44,presence
-41.52,-18.44,presence
-41.37,-18.4,presence
-44.01,-18.39,presence
-44.16,-18.39,presence
-52.58,-18.38,presence
-49.47,-18.38,presence
-47.49,-18.37,presence
-40.21,-18.37,presence
-47.76,-18.37,presence
-42.58,-18.37,presence
-47.12,-18.34,presence
-41.55,-18.34,presence
-42.13,-18.33,presence
-48.15,-18.32,presence
-44.59,-18.31,presence
-48.22,-18.31,presence
-45.05,-18.3,presence
-41.73,-18.28,presence
-40.52,-18.26,presence
-42.49,-18.26,presence
-43.07,-18.25,presence
-42.83,-18.24,presence
-40.84,-18.23,presence
-53.71,-18.23,presence
-52.21,-18.22,presence
-51.28,-18.22,presence
-47.74,-18.22,presence
-41.11,-18.22,presence
-49.39,-18.21,presence
-42.3,-18.21,presence
-49.87,-18.2,presence
-54.69,-18.19,presence
-45.59,-18.18,presence
-41.83,-18.18,presence
-46.38,-18.16,presence
-50.3,-18.15,presence
-40.06,-18.15,presence
-41.51,-18.14,presence
-49.02,-18.14,presence
-40.27,-18.12,presence
-48.14,-18.12,presence
-47.56,-18.11,presence
-48.61,-18.11,presence
-44.22,-18.1,presence
-48.3,-18.08,presence
-43.41,-18.08,presence
-48.79,-18.07,presence
-50.35,-18.04,presence
-39.88,-18.04,presence
-41.3,-18.03,presence
-46.75,-18.03,presence
-40.52,-18.02,presence
-42.27,-18.01,presence
-41.97,-18.0,presence
-49.67,-17.99,presence
-47.72,-17.98,presence
-48.69,-17.97,presence
-54.26,-17.95,presence
-50.13,-17.92,presence
-43.65,-17.91,presence
-51.73,-17.9,presence
-39.67,-17.89,presence
-44.7,-17.88,presence
-46.88,-17.86,presence
-42.1,-17.86,presence
-42.87,-17.85,presence
-43.95,-17.85,presence
-48.78,-17.82,presence
-41.8,-17.81,presence
-49.14,-17.8,presence
-50.31,-17.8,presence
-50.57,-17.79,presence
-49.6,-17.79,presence
-53.31,-17.77,presence
-48.69,-17.77,presence
-40.26,-17.75,presence
-47.12,-17.75,presence
-46.5,-17.75,presence
-39.98,-17.74,presence
-49.89,-17.74,presence
-40.51,-17.74,presence
-51.04,-17.72,presence
-42.49,-17.7,presence
-49.46,-17.69,presence
-41.36,-17.69,presence
-40.85,-17.67,presence
-44.13,-17.65,presence
-45.97,-17.65,presence
-39.7,-17.63,presence
-54.42,-17.62,presence
-42.13,-17.61,presence
-41.84,-17.61,presence
-40.3,-17.56,presence
-52.67,-17.56,presence
-43.38,-17.55,presence
-49.56,-17.54,presence
-47.75,-17.53,presence
-50.63,-17.52,presence
-43.04,-17.51,presence
-42.71,-17.51,presence
-49.96,-17.51,presence
-52.26,-17.49,presence
-39.38,-17.47,presence
-41.09,-17.46,presence
-48.03,-17.45,presence
-48.21,-17.43,presence
-44.27,-17.43,presence
-39.83,-17.43,presence
-53.48,-17.42,presence
-50.31,-17.42,presence
-41.67,-17.42,presence
-44.74,-17.42,presence
-49.7,-17.41,presence
-43.24,-17.39,presence
-48.61,-17.39,presence
-44.87,-17.38,presence
-41.5,-17.37,presence
-41.97,-17.36,presence
-40.28,-17.36,presence
-42.39,-17.36,presence
-52.71,-17.34,presence
-49.4,-17.33,presence
-54.64,-17.32,presence
-48.29,-17.31,presence
-49.0,-17.31,presence
-48.4,-17.31,presence
-44.0,-17.3,presence
-45.18,-17.28,presence
-49.25,-17.28,presence
-40.67,-17.27,presence
-42.82,-17.26,presence
-49.37,-17.25,presence
-53.07,-17.25,presence
-51.24,-17.25,presence
-40.98,-17.24,presence
-41.21,-17.24,presence
-48.75,-17.24,presence
-49.93,-17.21,presence
-44.48,-17.2,presence
-42.21,-17.19,presence
-39.37,-17.17,presence
-41.59,-17.16,presence
-42.39,-17.16,presence
-50.17,-17.13,presence
-39.6,-17.13,presence
-46.87,-17.11,presence
-40.35,-17.11,presence
-49.75,-17.1,presence
-49.61,-17.09,presence
-40.71,-17.09,presence
-43.6,-17.07,presence
-42.73,-17.06,presence
-41.54,-17.06,presence
-44.22,-17.06,presence
-50.64,-17.05,presence
-40.98,-17.04,presence
-48.2,-17.02,presence
-44.66,-17.01,presence
-49.28,-17.01,presence
-48.67,-17.0,presence
-42.29,-16.99,presence
-39.76,-16.99,presence
-51.74,-16.98,presence
-48.9,-16.97,presence
-42.97,-16.95,presence
-45.86,-16.94,presence
-49.42,-16.94,presence
-49.59,-16.92,presence
-40.66,-16.91,presence
-42.65,-16.9,presence
-52.48,-16.9,presence
-43.63,-16.9,presence
-41.94,-16.9,presence
-41.25,-16.88,presence
-42.5,-16.88,presence
-48.43,-16.88,presence
-40.08,-16.88,presence
-43.57,-16.85,presence
-44.32,-16.85,presence
-41.52,-16.84,presence
-49.94,-16.84,presence
-44.81,-16.83,presence
-53.58,-16.83,presence
-50.2,-16.81,presence
-49.26,-16.81,presence
-50.37,-16.81,presence
-56.95,-16.8,presence
-40.99,-16.8,presence
-54.23,-16.79,presence
-49.47,-16.79,presence
-49.69,-16.78,presence
-40.37,-16.78,presence
-56.11,-16.76,presence
-46.31,-16.74,presence
-45.56,-16.73,presence
-48.96,-16.73,presence
-50.7,-16.71,presence
-49.1,-16.71,presence
-42.8,-16.71,presence
-53.14,-16.7,presence
-47.52,-16.7,presence
-51.44,-16.7,presence
-42.32,-16.69,presence
-50.79,-16.69,presence
-40.56,-16.68,presence
-50.51,-16.68,presence
-52.94,-16.67,presence
-39.52,-16.67,presence
-51.12,-16.66,presence
-40.74,-16.66,presence
-49.54,-16.65,presence
-49.26,-16.64,presence
-39.29,-16.63,presence
-50.35,-16.63,presence
